artist_id,artist_name
930011,Tom Misch
44268,Tom Waits
1028192,Tyler Shaw
256583,Tom Reason
805199,Tony Junior
45274,Thomas Prime
1137430,The Clarstone
12061123,Tenkitsune
12040018,Tomppabeats
44312,Tim McGraw
45260,Tracy Bush
196219,Thomas Gold
12870155,T.E.C.
860078,Trevor Guthrie
712163,Thomas Newson
82622,Tech N9ne
11994015,TheBakeFactory
12145019,胎教音乐
45143,Tinie Tempah
996071,Tobtok
82626,Tedashii
12098162,Tom Grennan
44458,The Ready Set
45213,Tebey
45154,Taj Jackson
734019,To Be Frank
1177180,Talos
725010,Tom Swoon
1015501,The Avener
1044112,Twisted Jukebox
12155248,The Heartmaker
45340,Tory Lanez
12203143,TSCHAX
45512,Thomas Rhett
45163,Trent Dabbs
858359,Treyy G
743050,Tiborg
12024128,TryHardNinja
1081275,Trazer
12250306,TEMPOREX
1041028,THALLIE ANN SEENYEN
1132923,T & Sugah
247347,Topic
12331015,T R Λ P C O D E
44765,Tinsley Ellis
893068,Tim Walker
45108,Tim Myers
12171067,ummon
45564,Usher
711465,Ummet Ozcan
12261077,Uzeyir Mehdizade
83474,Udit Narayan
1041061,Ulug'bek Rahmatullayev
12196203,Unknown Brain
12149036,Ulchero
83506,Unheilig
12121261,UNKWN
860537,Uberjak'd
45613,Uness
45562,Ulli Bögershausen
45612,Uwe Kröger
12107107,Undertale
12447048,Umut Timur
481255,Ulf Nilsson
990187,Unstoppable Music
1101051,Uplink
12090277,uǝǝʇʇɐǝqpɐǝp
45615,Unique
285347,UFO!
12171188,Ugly God
83465,Uncle Murda
861864,UK Glitch Hop
1178049,Unorthodox
45608,Ugress
11997048,um..
45575,Uncle Kracker
12024158,Umziky
235059,Ulli Boegershausen
45587,Unk
12390116,Uğur Akyürek
1081533,Udo Vismann
12263804,Unregular
13498441,Unghetto Mathieu
12009171,unexotic
83358,Umek
784346,Uppermost
12647778,UnoTheActivist
45572,Ululate
12035081,Ude Af Kontrol
12390226,Uverlaw
1193011,Underscores 
27692641,Undr
45577,Ursula 1000
711466,Uffe
218993,U-Men
570689,UNDEFINED
762131,Uzzi
734053,Urban Contact
787156,USS 
962399,Ugly Frank
12263154,UndreamedPanic
893364,Urbanstep
45576,Unwed Sailor
45622,Ultrabass
837658,UZB
12289355,UNΛVERΛGE GΛNG
45563,Ulrich Schnauss
12616062,Ubur
83452,Udo Jürgens
1058064,USB Players
83468,Ultimate
892019,Undogmatic
743236,Ultrasone 
83449,Udo Lindenberg
12090261,Unknownbrain
12132429,Unsenses
1147042,Uberdrop
83466,Umberto Tozzi
12279547,UPSILONE
911186,Urban Noize
45567,Ugly Duckling
779001,Ukulele Warfare
152644,Undertaker
1150247,Upheim
857298,Umit Sayin
1019151,Ulster Orchestra
145462,Uptown Funk Empire
422254,Undersound
29356325,uPsTa!Rs
789389,Ultra-Violence
841169,UCast
12474838,Ursine Vulpine
12893198,Ufuk Çalışkan
12233110,Uptown Funk
204440,Uner
964253,Ulises Conti
905613,Ur Boy Bangz 
12095139,Unvion
804018,UnderHeadz
11996195,Unworldly
45601,Unanimated
12049060,Udex
955192,Urban Razz Collectiv
792638,Underbelly
145339,U-Street All Stars
371379,UDM
1150280,Ulysse M
813244,Virtual Riot
942191,Virginia To Vegas
45634,Vitas
12061085,VELVETEARS
776082,Valentino Khan
1122035,Vicion
45637,Vangelis
12370114,VINNE
45746,Vladimir Ashkenazy
844692,Vancouver Sleep Clinic
1039639,Vanic
777564,Vintage Culture
12323105,Vaizar
136899,Vorwerk
1081048,Vanotek
12046736,Vader Roze
12046158,Vertial
1083119,Vexaic
138736,Vishal Dadlani
791076,Vince Staples
978060,Venemy
1049098,Valcos
45688,Vladimir Horowitz
12155287,Vuqar Subhan
865182,Victoria Kern
12046913,Vindu
1132559,Vief
1081008,Vanze
1081705,Victor Crone
1116315,Verdial
45804,Voicians
737136,Vance Joy
12108805,VANTAGE //
1135301,Vikstrom
12040094,Vbnd
12047808,VAVO
12049229,VAGUE003
12474330,vaud
851387,Vic Mensa
1081165,Vhana
12080228,Valve Studio Orchestra
12532964,Vegas Jones
12091221,VideoGameRemixes
1015071,Vescan
832322,Vice
45744,Vladimir Sterzer
743305,Vincenzo Cardinale
12348050,Volkan Sönmez
12332261,Venomenal
1047407,Vanni G
12023409,Vicktor
12197081,Vanrip
385965,Viceroy
374488,Vein
12773843,Virtual Self
758358,Vincent Peirani
12274140,VETTI
133031,Vincent
977168,Velocity
45635,Vince Gill
12171066,VALNTN
45783,Verse Simmonds
1015011,Vlad Sokolovsky
832084,Vexare
45732,Villagers
12492716,Vince de Vera
45691,Vybz Kartel
1081009,Vianney
12121061,VSNS
11972048,Victor Lin
13161053,Violet Light
45639,Van Morrison
12047698,vowl.
12143027,Vinil
12067138,Virani
12278903,Victor Butzelaar
140014,Vivid
45644,Victor Wooten
827327,Viet Cong
413506,Vonikk
133709,Valentino
1072061,vindsvept
45776,Vontel
11999064,VMP
12229089,Víkingur Ólafsson
11992189,Vaydr
12053010,VoicePlay
1132963,Visioc 
45808,Vaski
12007296,VVITCH
45638,Vinnie Moore
789899,Virtu
12196115,Vansko
45769,Vato Gonzalez
12011146,Vacant
45785,Valery Gergiev
11998044,Veshza
12450258,Vion Konger
12035032,Viga
45764,Vaznis
46006,Wiz Khalifa
1150186,Willy William
45838,will.i.am
45853,William Joseph
818119,Wolf Colony
725093,Will Sparks
804174,Wolfgang Amadeus Mozart
45836,Will Smith
1050326,Who Is Fancy
1087388,White Noise Meditation
11980015,William Singe
808074,WRAITH
948057,WRLD
45867,Wayne Gratz
45846,Willie Nelson
46080,Waka Flocka Flame
12441143,West Coast Massive
46049,Wale
1023337,WizKid
12095179,Whethan
12062230,WEVLTH
12040108,Wingtip
666014,Wildstylez
780129,Waterflame
46106,Woodkid
327687,Wiwek
141938,Wolfpack
45861,Woodpigeon
12290413,Wholm
1060227,WarriYo
45845,Wyclef Jean
12627473,watt
248957,William Black
12074883,We Rabbitz
12000082,WYLN
12213257,wünsche
84516,Wisin
12053221,Weird Inside
1124459,William Ekh
816438,Wave Racer
45835,William Fitzsimmons
12474739,Wasback
12023395,White Shinobi
84235,Warren G
37690,Wilhelm Kempff
12263498,whtvs
942221,Wrabel
46087,Wolfgang Gartner
12061203,WondaGurl
12322304,WHYLO
311004,Worakls
12074970,Wntr
787041,Wild Culture
12598438,węępingbęll
1084015,Whales
12054539,WitekProdukcje
84082,Wiley
1178106,Wafia
688807,Wild Belle
46066,Warren Hill
12239016,w h o o s h
12249026,WOAK
46099,Wolfram Huschke
12385010,Walter Wilde
12356725,Walshy Fire
12024448,Whereisalex
794286,Wuki
46118,Wadz The Funkfather
858350,Will Heard
816508,Wasted Penguinz
45860,Wojciech Kilar
45840,Will Young
806103,WALLA
11972086,Wizard
710280,Wankelmut
11997062,Wildfellaz
12506389,WHO$
84217,Wayman Tisdale
11996023,WAVEDASH
885011,Welshly Arms
46227,Wolfgang Sawallisch
1054010,Wincent Weiss
45903,Wino
943034,Walter Martin
1192323,Wise Wike
844779,Whiiite
12041022,WVLF
45849,Whiskey Priest
212491,Wilkinson
12121274,WTCHCRFT
1024419,Wax Motif
45991,William Jackson
46132,Wilhelm Furtwängler
12023457,WTN3 
1192393,Whispa
12628059,Wyko
12203238,Wooli
84233,WC
45855,Will Downing
45854,Wes Montgomery
12107961,XXXTENTACION
1064078,Xeuphoria
12503189,xfruge
14527,西原健一郎
46179,Xzibit
12108291,XUITCASECITY
46300,Xavier Cugat
1132299,Xan
1027045,XOV 
12024470,Xavier Dunn
46192,XXYYXX
12233043,X ACTO
12107997,XVAN
12263097,X I X X
1078334,XXTRAKT
1022122,Xanax
762005,XL Middleton
942089,Xavier Wulf
777701,Xilent
1050565,Xyron
12107914,XOVOX
1192047,Xavi
11987050,Xan Griffin
938055,Xilent
46176,Xavier Naidoo
12197105,Xavier Omär
727011,Xuso Jones
932006,Xriz
12023418,Xelarain
13974057,Xavier Tides
12073012,xcrabz
1163032,X-Tof
12450020,Xander
1070039,Xavi Shadow
12945143,Xtrullor
46195,XV
12229083,XaeboR
1156457,Xhanto
956026,XVII
12356176,xander.
12023167,Xandra
12062120,Xignality
185007,Xinobi
46174,Xavier Rudd
12082228,XP
1124375,XXMVX
904063,Xaniar Khosravi 
150018,XSI
46183,Xhelazz
13974058,xiv
46182,Xerxes
28103555,XCORSIST
12007302,XO 
12036105,XONAMUSIC
12310200,Xia-Dawn
12132202,xSPONGEXCOREx
12244022,XVI BEATS
185515,xxxy
12348233,xerogi
12023417,XAVI3R3
12007201,X&G
11975033,XXAA
12251314,X LOVERS
957131,xzyzero
229886,Xenos
1049786,Xavi Huguet 
13162206,Xhemi Saliu
1181807,Xan Young
13057659,xo sad
12475503,xJK.
133853,X-ecutioners
12036038,Xavion
12082191,XSIV
942042,XYconstant 
1081226,Xaanti
1023177,XamVolo
136841,X-Noize
12154104,X-Teef
737214,Xtrah
151926,Xeg
12024117,Xense
12219100,Xad
1181168,XO
5972,Xcultures
147350,Xen
700010,Xavier de Maistre
11975229,Xaolinsk
46189,Xander
756132,Xavier Sabata
470957,X-Pander
1132160,Xandl
12646521,Xavier White
12534701,x50
148808,XL
688988,xatar
132577,X-Treme
303411,XDB
46184,X-Fusion
12049193,XELΛRΛIN 
12474624,XYSM
287014,Young Thug
861973,英语听力
46198,Yanni
46197,Yann Tiersen
46263,YG
38858,Yo-Yo Ma
204982,Yves V
12062083,YUNG BAMBI
12531093,Yosh
84935,Yo Gotti
12441089,Yung Bans
12356399,Yetep
12676340,Yung Pinch
1179188,Yultron
46257,Yelawolf
12095084,Yo Trane
1049208,Y2K
1193520,YOOKiE
46200,Young Jeezy
12171097,YvngCrow
844677,YVETTE
12082124,YC
12061025,ye.
84976,Yandel
1181028,YOOK!E
12044014,Youngr
12263555,yungcold
12869498,YBN Nahmir
12062072,Yung Castor
1087436,Yakuro
12323203,Yung Gravy
187315,Yogi
12892181,Yxng Bane
894099,语言学习
12431093,Yung Van
12107527,Yntendo
12074659,Young Zerka
46212,Yves Montand
783539,Young Hunting 
137529,Yalin
12121323,YungJZAisDead
12370242,Youngboy Never Broke Again
12107494,YUNG DORI
12278486,Yung skeleton
46284,Yonas
1137378,Yoe Mase
1023194,Youth in Revolt
46199,Yngwie Malmsteen
12006257,Yates
12122105,Young Lungs
1049671,Yal!X
12289367,yeonsue
133209,Yann Fontaine
46204,Your Hand in Mine
12074797,Y U N G D E A D H E A D
137533,Yasar
11974078,Young Tapz
138677,Yehudi Menuhin
792648,Yung Lean
27692505,Yella Beezy
138742,Yuvan Shankar Raja
954072,Yo Yo Honey Singh
12347391,Young Forever Beats
12348154,Yung Lazarus X
905335,Young Boy
12441339,Ymtk
11997086,YFN Lucci
46243,Yonlu
12154060,yung regret
399207,Yosi Horikawa
1178139,YOSHI
46274,Yaki Kadafi
12231038,Yellow Days
12811027,YungSnapLorde
1144033,Yako
12232108,Yung Dean
46229,Yung Joc
13059554,Yomaez
46314,Yusuf Güney
1102315,Yotuel
12523227,Young Nudy
12635501,Yan Kings
1039603,YOEL LEWIS
12007313,YLXR
12502135,Yungblud
46247,Yahel
46231,Years
12230023,Yvng Swag
12676296,Young Blacc
12404015,Yung Tory
46222,Youth Pictures of Florence Henderson
13974016,YK Osiris
12213252,Yes Sir
84841,Young Buck
12448017,Yoe Luck
12054336,Young Plant
12108577,YUNGGOTH
11995136,Yungen
14701076,YBN Cordae
1050328,Yazz
46376,Zedd
1108049,ZAYN
12073833,Zayde Wølf
12132038,Zayion McCall
1177098,Zagor
784275,ZOOLY
85162,Zac Efron
46365,Zack Hemsey
1132857,Zacari
981038,Zonderling
12581024,Zach Sorgen
12007065,Zeus
768084,Zach Sobiech
1050358,Zwette
46313,Z-Ro
1038138,ZENI
12202380,Zay Hilfigerrr
13045030,Zerky
11975054,Zookeepers
1032223,zyr
1063184,ZAXX 
1081062,Zachary Bruno
938076,陣内一真
46391,Zdeněk Gromnica
1083070,Ziu
1150141,Zero Venture
46303,Zbigniew Preisner
46321,Zion
46349,Zain Bhikha
12191195,Zamiq
46370,Zoltán Kocsis
12080355,Zaeden
46301,Ziggy Marley
12132049,Zach Williams
12155207,Zamiq Huseynov
142996,Zatox
783502,Zanski
12041110,Zack Knight
132750,Zubin Mehta
1102338,Z.Λ.R.B
12023547,ZETO
46367,Zak Waters
12011212,Zilleq
46393,Zombie Nation
1053190,Zak Abel
12475498,Zoom Karaoke
12348226,ZOTiYAC
12061078,ZEROCOOL
13499332,ZieZie
12073153,Zoey Dollaz
12023478,Zekk
1075038,Zaytoven 
12322258,Zarkoz
1046354,Zewelle
904193,Zoe Muth
46342,Zen
844708,Ziggy
13959957,Zoopreme
12107256,Zuma.
46353,Zac Poor
1015037,Zac Waters
1137032,Ztu
905039,ZooFunktion
762132,Zander Zon
12046106,Zoibaf
1046330,Zack Roth
832104,Zubik
46358,Zwicker
12825010,ZABO
12010024,Zyphen
861956,Zumba Fitness
85252,Zoo Brazil
12006330,Zac Brown
12170181,Z3NVO
1172005,Zoree
46363,Zuill Bailey
12031353,Zangboy
12141075,Zaza
688384,Zebra Katz
12218129,Zack Martino
137564,Zeynep Dizdar
12007021,Zookëper
851540,Zefzeed
46379,Zenet
12046636,ZAYA
46371,Zomby
46458,ZwieR.Z.
46380,Znöwhite
12975141,ZO-LI
12869722,Zero
85181,Zucchero
11989053,ZwiReK
12263186,zach farache
46386,zircon
12047825,ZIGGY$ENSATO
12086179,Zeper
105862,Zardonic
12301255,Zach Schimpf
688928,Ziro
12043050,Zotrexx 
74625,Sia
7520,Christine Welch
140196,Selena Gomez
72724,Rihanna
44266,Taylor Swift
12136039,Camila Cabello
1097153,Cozi Zuehlsdorff
69270,Madilyn Bailey
964321,Halsey
70183,Nicki Minaj
1078390,Iselin Solheim
12322300,Beatrich
53092,Charli XCX
48161,Ariana Grande
66212,Lana Del Rey
489045,Delacey
50934,Carly Rae Jepsen
46487,Adele
51012,Cecile Corbel
46490,Avril Lavigne
12175271,Noah Cyrus
63943,Kim Taylor
47097,Achim Reichel
53236,Demi Lovato
64147,Lady Gaga
900106,Zella Day
854363,Phoebe Ryan
336466,Bebe Rexha
48436,Beyoncé
64143,Lenka
56598,Ellie Goulding
63901,Kesha
1147155,Maggie Lindemann
62888,Katy Perry
66361,Miley Cyrus
908180,Bea Miller
207693,Laura Brehm
62662,Jessie J
12143031,Au/Ra
12073571,Tomine Harket
12354062,SHY Martin
62885,Kelly Clarkson
1135086,Dua Lipa
1074089,Alessia Cara
70821,P!nk
1078007,Monogem
1102181,Anne-Marie
77283,Shiloh
783150,MØ
973030,Allie X
50890,Colbie Caillat
69173,Meghan Trainor
11972054,Billie Eilish
70298,Noonie Bao
12040030,Lola Coca
48432,Britney Spears
48409,Alex G
74518,Rachel Platten
198937,Bishop Briggs
12154348,IVIE
52979,Christina Perri
12504253,Cardi B
1060155,Kehlani
74801,Skylar Grey
66355,Mariah Carey
1081186,Daya
12095275,Olivia O'Brien
45221,Tinashé
60351,Ingrid Michaelson
999195,Sofia Reyes
60879,Ina Wroldsen
904046,Jess Glynne
50893,Celine Dion
816461,Zara Larsson
72726,Russian Red
816507,Melanie Martinez
74623,Shakira
1124598,Kiiara
193221,Veela
927034,Otilia
12335330,Charlotte Lawrence
904230,Angelika Vee
12567101,Nevve
46502,Anjulie
863042,Jasmine Thompson
60923,Jewel
12441148,Poppy
893433,Marian Hill
60906,Iggy Azalea
1019466,Rezz
74575,Rita Ora
55469,Diana Boncheva
12356790,Emily Warren
50403,Birdy
83519,Vanessa Hudgens
55454,Dia Frampton
66225,Lindsey Stirling
50898,Connie Talbot
77894,Shahzoda
12236114,夏璃夜
973030,Allie X
50893,Celine Dion
12236114,夏璃夜
905145,Niykee Heaton
1011193,Brika
12292130,Sawako碎花
66391,Макsим
12195567,eddy盖奶
12345258,山竹妹汁
699004,Miriam Bryant
12248077,ｃｏｎｖｏｌｋ
896584,Madeline Juno
1072029, Kristen Bell
12174488,nin
896136,Seinabo Sey
1078322, Gordi
1087366,Ghostly Kisses
854215,Taylor Davis
73708,波丹.尤莉娅
1156188,Елена Темникова
13284880,兔子啊兔子
900145,Kiesza
1043007,İzel
12282363,千鸟鸟
12194641,JurokuNeta.
12258748,栗川舜
46514,阿尔苏
12047607,Kovan
820099, Andreea D
806080, Ziynet Sali
12265327,小亨
783407,$hinTo
1033018,Juicy M
824116,Maite Perroni
1078165, Alex Newell 
48135,阿拉.普加乔娃
1047052, Kelly Donovan
12282364,Zeuko
12251287,ＬＡＲＲＩＡ.
1181449,Devon Baldwin
12317130,Rinana
1087514,Сати Казанова
12119543,KeShi
1089012, Jennifer Lawrence 
47958,Ani Lorak
12264207,尋音
736134, TWRK
139851,Marlene
12194452,眠木亚Minki
759376, Olivia Sebastianelli 
12609835,マグロ鱼酱
53101,索格狄安娜
1094154,Young M.A
1193227,Николета
1051033,Elouiz
12193028,雏葵
201130,Aruna
15199922,MUE
1085101,Юлианна Караулова 
13109338,masa鸡
395622,Fabienne
12272321,伞妹
12428075,熊太
56375,Élodie Frégé
12156160,翼と実
737331, Amy Whitcomb 
50702,瓦列利娅
13609769,Mes
1180095,ЭММА М
13198532,芙兰狐
12602642,Мари Краймбрери
1025001,Dotter
53144,Селина Плейс
1038018, Ashleigh Ashton 
12256478,MiQ米玖
70796,Ólöf Arnalds
12357803,华梦娜Monna
12121302,ℋoly ℳountain
1181736,Sensi Sye
981206,Supermans Feinde
50983,尤丽娅.萨维切娃
12172270,8Cat
941001, ONUKA
85319,112
804211,Emma Blackery
12202237,Потап
12172063,Saya
12192237,Маша Собко
12275664,竹砸就是琪琪
12308678,杪夏sumika
12048266,sosi
85288,39 Steps
12173327,奥冉
12121335,♡ akira ♡
12270908,卡新
85370,16B
85287,8mm
1082021, J Fernandez
60335,Natali
851528,Kaj.
48161,Ariana Grande
46487,Adele
46490,Avril Lavigne
47097,Achim Reichel
12143031,Au/Ra
1074089,Alessia Cara
1102181,Anne-Marie
48409,Alex G
904230,Angelika Vee
46502,Anjulie
12475609,Aviella
756064,Angie Miller
12213103,Alex Hope
860532,Alina Baraz
12049097,Amy Deasismont
48152,Alyssa Reid
46493,A Fine Frenzy
48012,Anna F
12202371,Alice Merton
46489,Alicia Keys
48073,Audrey Assad
1150079,Anna Yvette
46486,Alison Krauss
1081844,Astrid S
48093,Agnes Obel
225847,Aimee Blackschleger
46488,Amy Winehouse
48064,Alyson Stoner
1047353,Anastasia Kushnir
12312085,Arilena Ara
12505525,AVALON
47898,Andie Case
48211,Alexandra Stan
46511,Angela Ammons
791319,Anitta
1054123,Alice Jemima
130638,Alizée
47942,Audrey Hepburn
47936,Ann Winsborn
46509,Aretha Franklin
1043338,AURORA
12278548,Ayelle
46678,Amy Grant
191790,Amba Shepherd
48032,Allie Moss
858364,Anna Naklab
909047,Amanda Noelle
46564,Anomie Belle
1177057,Antoine Chambe
12278097,Ashe
46547,Anne-Sophie Mutter
48427,Avery
47975,Amélie
1189010,Amasi
1177069,Adara
12154040,Angie Keilhauer
12049098,Alma
48425,Angel Haze
279277,Anna Leyne
12108797,Annika Wells
46518,Aimee Allen
12053304,Aeralie Brighton
12176348,Aanysa
46516,Akia
46520,Aaliyah
46528,Arisa
783008,Aina Brown
47908,Ania
1137160,Abi F Jones
46497,Annie Lennox
791304,Alison Wonderland
47978,Ana Alcaide
46521,Anya Marina
47891,Amanda Seyfried
768076,Arden Cho
48062,Andreea Balan
12096068,Agata Dziarmagowska
48272,Aleesia
847091,Agnete Kjolsund
47005,Alice Russell
47982,Audra Mae
46538,Anastacia
47547,Abhijeet
48301,Alexandra Streliski
449966,Abigail Breslin
1011019,Ally Sereda
1063224,Alice on the roof
1049068,Alexa Lusader
1087417,Ann Sophie
1078270,Ames
1192289,Aventry
203323,Amanda
106375,Andreea Banica
48040,Alexz Johnson
46492,Annett Louisan
46595,Alisha Chinai
376659,Alida
990209,Alex Reid
488900,Adina
746015,Adelén
12322300,Beatrich
336466,Bebe Rexha
48436,Beyoncé
908180,Bea Miller
11972054,Billie Eilish
48432,Britney Spears
198937,Bishop Briggs
50403,Birdy
12598953,BLANKTS
50752,Breanne Düren
731001,Becky G
50563,Bianca
832218,Betty Who
48515,Brandi Carlile
48444,Britt Nicole
12602414,Bhad Bhabie
744253,Belle
12203231,Bri Tolani
50791,Beth
1057278,Barbara Opsomer
48433,Bebe
851426,BrunuhVille
50623,Beegie Adair
50877,Bo Bruce
12603136,Baker Grace
49787,Brando
48437,Berry
48452,Brandy
906142,Brittney Bouchard
909007,Bailey Baker
50758,Bonnie McKee
401383,Bean
50697,Brenda Boykin
1192193,B Δ R N Δ C Ł E B Ø Ï ☔
12049081,Bianka
48434,Billie Holiday
288416,Banks
1182417,Bianca Chami
49658,Beth Hart
202216,Bê Ignacio
783031,Brooke Candy
48440,Björk
956463,Billie Marten
48909,Blues Saraceno
12067145,BR/\VE
49838,Beauty Pill
50845,Bianca Merkley
12381023,beccawut
48439,Barbra Streisand
48572,Bruce Willis
49104,Bettye LaVette
896464,Brianna Shelko
391079,Becky Hill
50095,Beowulf
13806076,BikaBreezy
50336,Boondox
1124187,BB Diamond
50792,Bengü
48826,Barbara Morgenstern
50811,Bridgit Mendler
49327,Barney
48550,Belinda Carlisle
50834,Betsie Larkin
48529,Belinda
48462,Blossom Dearie
49592,Between the Trees
12040093,Blaise Moore
50864,Bella Thorne
1072006,Bibi Bourelly
29409,Bonnie Tyler
48776,Bellini
50809,Black Buddafly
48499,Bette Midler
49743,Brooks Williams
50772,Barbara Bonney
930020,Brittany Underwood
12007167,Barei
12175206,Babet
50793,Burcu Günes
49316,Bell
48557,Brooke Hogan
192828,Brianna
48522,Bird York
12917121,Bassette
48451,Bebel Gilberto
48682,Bob Crosby
1050221,Besa
990080,BBX 
12475180,Brooklnn
50673,Big Boss Man
48520,Blind Pilot
49272,Boot
49824,Billy Vaughn
737309,Brittany Howard
1132100,Bitter’s Kiss
12424132,Bely Basarte
1124021,Baby K
48431,Bic Runga
1047107,Blondee
1019646,Beverly Jo Scott 
7520,Christine Welch
12136039,Camila Cabello
1097153,Cozi Zuehlsdorff
53092,Charli XCX
50934,Carly Rae Jepsen
51012,Cecile Corbel
50890,Colbie Caillat
52979,Christina Perri
12504253,Cardi B
12335330,Charlotte Lawrence
50898,Connie Talbot
50892,Christina Aguilera
12191215,clairo
50929,Crazy Frog
50887,Carla Bruni
1088118,Clara Mae
964410,Chrissy Costanza
53018,Christina Grimmie
52945,Caro Emerald
50894,Cleopatra Stratan
53032,Chelsea Lankes
50900,Cascada
1150112,Chelsea Cutler
13499385,Carly Paige
51910,Cláudia Leitte
50897,Ciara
50899,Coeur de Pirate
837233,Caroline Pennell
1060082,Clairity
12279861,Cat naps
50891,Carrie Underwood
1053281,Cappa
53119,Cadé
53047,Christa Wells
159271,Clémentine
53211,Cassadee Pope
50889,Cat Power
12175244,Carys Selvey
52745,Chris Howland
12203550,cybergodサイバー神
51293,Cartoon
12474108,Chebit
52111,Crisis
51039,Chantal Chamberland
1058143,Cajsa Siik
52331,Chris Jones
50886,Corinne Bailey Rae
50913,Cassie
50957,Caron Nightingale
11979041,Cellars
53132,Carissa Rae
50969,Connie Francis
53200,Caracol
53172,Cha Cha
12053424,CASI
52910,Catie Mckinney
53041,Cher Lloyd
1003034,Capcha One
50943,Cher
50895,CALLmeKAT
12132542,Cut_
51072,Coco Montoya
51239,Côme
12903086,Caroline Høier
777277,Chlöe Howl
50925,Candy Dulfer
12566129,Carlie Hanson
50982,Charice
12503137,Celie
131968,Candan Erçetin
840292,Christina Novelli
50902,Cyndi Lauper
53118,Celine Roscheck
512261,C-BooL
499016,CYN
52938,Cady Groves
734114,Christine and the Queens
12062184,Charlee
12073881,Charlotte Cardin
12515250,Cal
756015,Cate Kanell
12175278,Clair
50914,Coralie Clément
12006073,CRAY
776731,Courtney Barnett
52723,Calvin
51059,Charlotte Perrelli
50974,Ch!pz
962154,Christian Rich
12155341,Chelsea Jade
52904,Cathy Davey
1038014,Callaghan 
963317,Colleen D'Agostino
12636075,Camille Lou
30710,Cheryl Cole
53188,Claudia Cream
51061,Creature
51315,Camille
50904,Carmen Cuesta
53124,Clare Reynolds
489045,Delacey
53236,Demi Lovato
1135086,Dua Lipa
1081186,Daya
55469,Diana Boncheva
55454,Dia Frampton
53326,Diane Birch
53235,Dido
975673,Daniela Andrade
1044136,DOROTHY
1132286,Delaney Jane
12583018,Danelle Sandoval
54020,Dana Winner
847171,Dami Im
53244,Donna Lewis
908189,Dhurata Dora
1156155,Dagny
12143066,deadbeatteen
818086,Dreezy
911131,Doja Cat
53238,Diana Krall
53241,Delta Goodrem
53233,Duffy
55399,Diana Vickers
53254,Doris Day
53255,Diana Ross
1086002,Dana Lowrey
55426,DEV
54973,Delegation
1024151,Dej Loaf
53268,Dusty Springfield
938059,Dania Gio
53258,Dolly Parton
53313,Deva Premal
53274,Denean
53298,Daveed
53488,Dick Dale
53253,Danny Wright
1081934,Dieselle
53362,Darren Rahn
737175,Danielle Bradbery
55396,Dana Dragomir
53307,Dionne Warwick
55424,Donna Burke
53293,Dianne Reeves
12073089,Dulsae
53270,Donna Summer
865173,Drip-133
55166,Daphné
945015,Dimie Cat
12544825,Deb's Daughter
53302,Dave Barnes
54669,Dalida
55374,Daphne Khoo
53289,Dominica
12441283,dyalla
1182209,Desired
53262,Die Streuner
301602,Dyson
1063207,Daanii
53306,Dakota Suite
12108007,driver
53278,Djelem
53344,Das EFX
53807,Dru Down
53297,Dinah Shore
131961,Deniz Seki
53378,Diane Arkenstone
53333,Darby Devon
55324,Di Johnston
55273,Dusted
53596,Dead or Alive
55494,Danielle Delaite
12773849,Dinah Jane
53301,Da Brat
55018,DO
55357,Diana Lucas
55465,Drew Ryniewicz
54379,Drizabone
53409,Doc Severinsen
53317,Dinah Washington
53287,Dee Dee Bridgewater
298484,Dara
53922,Damian
54810,Doggy's Angels
12447094,Diona Fona
961309,Dove Cameron
55172,Dennis Chambers
55478,Denise Lopez
1192563,DEVI
54285,Dan Wilson
27888431,DIMA
1060147,Dakota Grey
55403,Dinka
53284,Deas Vail
54258,Dick Haymes
53403,Dana Glover
53288,Dexter's Moon
53342,Deborah Cox
55473,Dorothy Valentine
56598,Ellie Goulding
12356790,Emily Warren
55520,Enya
12121298,Ella Vos
12213050,Emma Stone
55536,Elizabeth Mitchell
56756,Eliane
55542,Emilia
56738,Emily Hearn
12207014,Elley Duhé
217573,Ella Mai
12006364,Era Istrefi
55528,Eleni Karaindrou
1084099,Emilie Adams
1155007,Enca
56665,Elsa Kopf
12191271,Elvana Gjata
1173001,EMBRZ
860517,Ella Eyre
12049240,Emily Vaughn
56725,Emma Louise
817087,Emma Stevens
55579,Elize
12322199,eel.
55532,Emme Packer
56730,Elen Levon
12474646,Eliana
12074643,Emma Heesters
7650,Evalia
444990,Erika Selin
56716,Ellem
12046232,E e v e e
792019,Elliphant
56674,Elizaveta
55548,Elsa
56695,Emeli Sandé
55527,Ella Fitzgerald
55573,Elysian Fields
55568,Estelle
56577,Eva Simons
12356669,Emily Zeck
757290,Elle King
55525,Edith Piaf
55576,Elin Lanto
1046258,Elle Vee
56575,Elizabeth Naccarato
735018,Emmelie de Forest
753028,Elina Born
1032239,ELYZA
906041,Emilie Moldow
56540,Edvin Marton
56597,Emily King
56548,Emily Loizeau
1044152,Emma Bale
1058173,Elin Bergman
48193,Ester Dean
55517,Eva Cassidy
906141,Ella Henderson
56617,Erin Lang
1032029,Elitsa Alexandrova
56715,Elina
32693,Etta James
1054093,二宮愛
12278816,Ebolabeats
12298030,Emma Lauran
12086040,Emma Gatsby
1191089,Emma Carn
56535,Ebru Gündes
56592,Emi Meyer
56080,eDIT
975329,Erutan
